folder_path,filename,COO_linkers,cyano_linkers,passed_cif2lammps,passed_lammps,stability
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-bd070d05.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-71b495c6.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-d8dc2df7.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-30d3987b.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-4ceee026.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)C(F)(F)F']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-56f407e0.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ff7d7fd8.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=NC=CO1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-a573f6bf.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1ccc(cc1C(=O)O)NC(=S)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-49a1cfa9.cif,"['O=C(O)c1ccc(cc1C(=O)O)SC#N', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CCCCC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-517fd94c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-0b3e30d1.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.10521692090123805
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-1eda72b2.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1ccc(cc1C(=O)O)C1=NN=NN1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-07d77cad.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-67c9990a.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ca044939.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-4b9988c4.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-74ba0d6e.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.12910258667311883
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-bacd03bb.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-9d21d656.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C(F)(F)F']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.14698382658590498
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-960d9ae5.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=NC=CO1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.1129258526435454
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-50702b44.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1ccc(cc1C(=O)O)NC(=S)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-93e50c33.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-84f479db.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CCCCC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ac3dba15.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-728432c2.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1ccc(cc1C(=O)O)C1=NN=NN1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-11819273.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-42846dd6.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-4b1f007d.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-8dd80afe.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-11c6c085.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-0c8ddb26.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-fe268ee6.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C(F)(F)F']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-f5ddd7bd.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=NC=CO1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-eb705fb1.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1ccc(cc1C(=O)O)NC(=S)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-c7e8eefe.cif,"['O=C(O)c1cc(ccc1C(=O)O)N(=O)=O', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CCCCC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-979e2bd5.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-d7963d75.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.12042759045640142
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-4c69e408.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1ccc(cc1C(=O)O)C1=NN=NN1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ff9b753c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-11bdd768.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-b44a6eb2.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-8019f08c.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-2d805318.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.14920770530258917
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-6cbf3e4e.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-f325df90.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C(F)(F)F']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.17617038370451893
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-b372ea5e.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=NC=CO1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.10690668471198597
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-026b24df.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1ccc(cc1C(=O)O)NC(=S)N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-b3a08e3b.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-26d3fb3f.cif,"['O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C', 'O=C(O)c1cc(cc(c1)C(=O)O)C1CCCCC1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],True,True,0.15708519075560415
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-ead2b769.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C1=CC=CC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-35751c73.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1ccc(cc1C(=O)O)C1=NN=NN1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-83a34ace.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1ccc(cc1C(=O)O)C1=CC=NC=C1']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-be0f6b18.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1ccc(cc1C(=O)O)SC#N']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-b4c74435.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)NC(=O)C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-129188d5.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(ccc1C(=O)O)N(=O)=O']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-d55b25e0.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(cc(c1)C(=O)O)C#CC#C']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
/home/x-sappana/MOFScientist/log/run_2/assembled_mofs,example_MOF_mof-e1f63d4b.cif,"['O=C(O)c1cc(ccc1C(=O)O)OC', 'O=C(O)c1cc(ccc1C(=O)O)OC']",['N#CC1=CC=CC(=C1)C2=CC=C(C#N)C=C2'],False,False,
